127.0.0.1 - - [20/Aug/2021:14:04:14 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:29:25 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 762
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:29:39 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 762
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:29:43 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:29:45 +0900] "POST /myboard/ajaxlogin.do HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:29:45 +0900] "GET /myboard/home.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:29:46 +0900] "GET /myboard/ HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:29:49 +0900] "GET /myboard/prolist.do HTTP/1.1" 200 9612
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:29:50 +0900] "GET /myboard/cartlist.do?username=%ED%85%8C%EC%8A%A4%ED%84%B0 HTTP/1.1" 200 3877
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:29:52 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 878
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:29:57 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 878
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:30:39 +0900] "GET /myboard/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:30:39 +0900] "GET /myboard/ HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:30:40 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:30:53 +0900] "POST /myboard/ajaxlogin.do HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:30:53 +0900] "GET /myboard/home.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:30:53 +0900] "GET /myboard/ HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:30:56 +0900] "GET /myboard/prolist.do HTTP/1.1" 200 9612
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:30:58 +0900] "GET /myboard/cartlist.do?username=%ED%85%8C%EC%8A%A4%ED%84%B0 HTTP/1.1" 200 3877
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:31:00 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 5320
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:31:07 +0900] "GET /myboard/deldelete.do?delno=DEL21082000009 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:41 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 5204
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:45 +0900] "GET /myboard/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:45 +0900] "GET /myboard/ HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:46 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:48 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:48 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:49 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:49 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:49 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:49 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:49 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:49 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:50 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:50 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:50 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:50 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:50 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:51 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:51 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:51 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:56 +0900] "POST /myboard/ajaxlogin.do HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:56 +0900] "GET /myboard/home.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:33:56 +0900] "GET /myboard/ HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:34:00 +0900] "GET /myboard/prolist.do HTTP/1.1" 200 9612
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:34:02 +0900] "GET /myboard/cartlist.do?username=%ED%85%8C%EC%8A%A4%ED%84%B0 HTTP/1.1" 200 3877
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:34:51 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 5320
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:34:54 +0900] "GET /myboard/delcancel.do?delno=DEL21082000009 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:34:54 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 5336
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:34:56 +0900] "GET /myboard/delcancel.do?delno=DEL21082000008 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:34:56 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 5352
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:34:57 +0900] "GET /myboard/delcancel.do?delno=DEL21082000007 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:34:57 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 5368
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:35:00 +0900] "GET /myboard/delcancel.do?delno=DEL21082000006 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:35:00 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 5384
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:35:02 +0900] "GET /myboard/delcancel.do?delno=DEL21082000005 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:35:02 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 5400
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:35:05 +0900] "GET /myboard/delcancel.do?delno=DEL21082000004 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:35:05 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 5416
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:35:06 +0900] "GET /myboard/delcancel.do?delno=DEL21082000003 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:35:06 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 5432
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:35:06 +0900] "GET /myboard/delcancel.do?delno=DEL21082000002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:35:06 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 5448
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:35:07 +0900] "GET /myboard/delcancel.do?delno=DEL21082000001 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:35:07 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 5464
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:37:03 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 1118
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:37:25 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 983
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:41:49 +0900] "GET /myboard/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:41:49 +0900] "GET /myboard/ HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:41:50 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:41:56 +0900] "POST /myboard/ajaxlogin.do HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:41:56 +0900] "GET /myboard/home.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:41:56 +0900] "GET /myboard/ HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:42:00 +0900] "GET /myboard/prolist.do HTTP/1.1" 200 9612
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:42:01 +0900] "GET /myboard/cartlist.do?username=%ED%85%8C%EC%8A%A4%ED%84%B0 HTTP/1.1" 200 3877
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:42:03 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 1234
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:42:05 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 1684
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:42:56 +0900] "POST /myboard/mulorder.do HTTP/1.1" 200 1697
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:43:07 +0900] "GET /myboard/ordlist.do?delno=DEL21082000004 HTTP/1.1" 200 1099
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:43:45 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 2359
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:45:02 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 2359
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:45:18 +0900] "POST /myboard/mulinsert.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:45:18 +0900] "GET /myboard/cartlist.do?username=??? HTTP/1.1" 200 4335
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:45:23 +0900] "POST /myboard/mulorder.do HTTP/1.1" 200 2157
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:45:42 +0900] "POST /myboard/mulinsert.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:45:42 +0900] "GET /myboard/cartlist.do?username=??? HTTP/1.1" 200 4347
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:45:45 +0900] "POST /myboard/mulorder.do HTTP/1.1" 200 2623
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:45:53 +0900] "POST /myboard/mulinsert.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:45:53 +0900] "GET /myboard/cartlist.do?username=??? HTTP/1.1" 200 3863
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:46:17 +0900] "POST /myboard/mulinsert.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:46:17 +0900] "GET /myboard/cartlist.do?username=??? HTTP/1.1" 200 3863
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:46:22 +0900] "POST /myboard/mulorder.do HTTP/1.1" 200 2623
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:46:41 +0900] "GET /myboard/cartlist.do?username=%ED%85%8C%EC%8A%A4%ED%84%B0 HTTP/1.1" 200 3391
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:46:44 +0900] "POST /myboard/mulinsert.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:46:44 +0900] "GET /myboard/cartlist.do?username=??? HTTP/1.1" 200 3863
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:46:46 +0900] "POST /myboard/mulorder.do HTTP/1.1" 200 3083
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:46:49 +0900] "GET /myboard/ordlist.do?delno=DEL21082000012 HTTP/1.1" 200 1344
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:46:54 +0900] "GET /myboard/delcancel.do?delno=DEL21082000004 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:46:54 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 3099
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:46:55 +0900] "GET /myboard/delcancel.do?delno=DEL21082000006 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:46:55 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 3115
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:46:55 +0900] "GET /myboard/delcancel.do?delno=DEL21082000008 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:46:55 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 3131
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:47:15 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 1694
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:48:03 +0900] "GET /myboard/ordlist.do?delno=DEL21082000012 HTTP/1.1" 200 1344
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:48:11 +0900] "GET /myboard/ordlist.do?delno=DEL21082000012 HTTP/1.1" 200 1344
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:48:51 +0900] "GET /myboard/ordlist.do?delno=DEL21082000012 HTTP/1.1" 200 1344
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:49:30 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3391
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:50:33 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3391
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:50:34 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3391
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:50:35 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3391
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:50:35 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3391
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:50:35 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3391
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:50:36 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3391
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:50:36 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3391
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:51:05 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3392
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:51:06 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3392
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:51:07 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3392
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:51:22 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3403
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:51:23 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3403
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:51:48 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3517
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:51:49 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3517
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:52:08 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3517
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:52:09 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3517
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:52:46 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3517
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:52:49 +0900] "GET /myboard/delcancel.do?delno=DEL21082000010 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:52:49 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 1710
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:56:46 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5584
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:56:47 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5584
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:56:48 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5584
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:56:48 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5584
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:56:49 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5584
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:56:49 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5584
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:56:49 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5584
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:56:50 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5584
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:56:50 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5584
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:56:50 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5584
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:57:09 +0900] "POST /myboard/mulorder.do HTTP/1.1" 500 4000
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:57:16 +0900] "GET /myboard/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:57:16 +0900] "GET /myboard/ HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:57:17 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:57:20 +0900] "POST /myboard/ajaxlogin.do HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:57:20 +0900] "GET /myboard/home.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:57:20 +0900] "GET /myboard/ HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:57:23 +0900] "GET /myboard/prolist.do HTTP/1.1" 200 9612
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:57:24 +0900] "GET /myboard/cartlist.do?username=%ED%85%8C%EC%8A%A4%ED%84%B0 HTTP/1.1" 200 3391
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:57:27 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5593
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:17 +0900] "GET /myboard/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:17 +0900] "GET /myboard/ HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:21 +0900] "GET /myboard/prolist.do HTTP/1.1" 200 9535
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:23 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:26 +0900] "POST /myboard/ajaxlogin.do HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:26 +0900] "GET /myboard/home.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:26 +0900] "GET /myboard/ HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:29 +0900] "GET /myboard/prolist.do HTTP/1.1" 200 9612
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:30 +0900] "GET /myboard/cartlist.do?username=%ED%85%8C%EC%8A%A4%ED%84%B0 HTTP/1.1" 200 3391
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:31 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5583
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:37 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5583
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:38 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5583
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:38 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5583
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:38 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5583
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:38 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5583
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:38 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5583
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:46 +0900] "GET /myboard/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:46 +0900] "GET /myboard/ HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:58:47 +0900] "GET /myboard/login.do HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:11 +0900] "POST /myboard/ajaxlogin.do HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:11 +0900] "GET /myboard/home.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:11 +0900] "GET /myboard/ HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:14 +0900] "GET /myboard/prolist.do HTTP/1.1" 200 9612
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:16 +0900] "GET /myboard/cartlist.do?username=%ED%85%8C%EC%8A%A4%ED%84%B0 HTTP/1.1" 200 3391
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:18 +0900] "GET /myboard/dellist.do HTTP/1.1" 500 5583
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:33 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 1773
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:34 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 1773
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:35 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 1773
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:35 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 1773
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:36 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 1773
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:36 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 1773
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:36 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 1773
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:36 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 1773
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:36 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 1773
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:37 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 1773
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:37 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 1773
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:37 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 1773
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:37 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 1773
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:43 +0900] "POST /myboard/mulinsert.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:43 +0900] "GET /myboard/cartlist.do?username=??? HTTP/1.1" 200 3863
0:0:0:0:0:0:0:1 - - [20/Aug/2021:15:59:45 +0900] "POST /myboard/mulorder.do HTTP/1.1" 200 2255
0:0:0:0:0:0:0:1 - - [20/Aug/2021:16:00:01 +0900] "GET /myboard/ordlist.do?delno=DEL21082000014 HTTP/1.1" 200 1363
0:0:0:0:0:0:0:1 - - [20/Aug/2021:16:22:37 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3517
0:0:0:0:0:0:0:1 - - [20/Aug/2021:16:22:43 +0900] "GET /myboard/ordlist.do?delno=DEL21082000012 HTTP/1.1" 200 1363
0:0:0:0:0:0:0:1 - - [20/Aug/2021:16:23:23 +0900] "POST /myboard/mulinsert.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Aug/2021:16:23:23 +0900] "GET /myboard/cartlist.do?username=??? HTTP/1.1" 200 3863
0:0:0:0:0:0:0:1 - - [20/Aug/2021:16:23:26 +0900] "GET /myboard/dellist.do HTTP/1.1" 200 2255
0:0:0:0:0:0:0:1 - - [20/Aug/2021:16:23:27 +0900] "GET /myboard/ordlist.do?delno=DEL21082000010 HTTP/1.1" 200 3517
